product_code,product_name,generic_name,barcode,sale_unit_name,retail_price,min_stock_qty,category_code,brand_code,drug_type
PVN2953,Nhỏ mắt Eyes Drops,,PVN2953,lọ,45000,,,,1
PVN2952,ĐAI LƯNG bonbone,,PVN2952,hộp,0,,,,1
PVN2951,Lacalut Sensitive,,4010439201400,Tub,120000,,,,1
PVN2949,Ametco Plus (H 10 vỉ),,8938528003222,Vỉ,10000,,,,1
PVN2950,Ametco Plus (H 10 vỉ) - Hộp,,PVN2950,Hộp,100000,,,,1
PVN2947,Fe - Kozo (6 vỉ),,8938527378420,Vỉ,30000,,,,1
PVN2948,Fe - Kozo (6 vỉ) - Hộp,,PVN2948,Hộp,180000,,,,1
PVN2943,dán giảm đau Tco-Cool,,PVN2943,gói,15000,,,,1
PVN2944,dán giảm đau Tco-Cool - Hộp,,PVN2944,Hộp,150000,,,,1
PVN2942,Xịt họng nhất nhất 10ml,,PVN2942,lọ,45000,,,,1
PVN2941,Star -GSV,,PVN2941,tuýp,40000,,,,1
PVN2939,Dầu gội rudondo gói,,PVN2939,gói,5000,,,,1
PVN2940,Dầu gội rudondo gói - Hộp,,PVN2940,Hộp,150000,,,,1
PVN2938,Nibean,,PVN2938,vỉ,70000,,,,1
PVN2937,Pharmaton ý,,8936123411336,Lọ,240000,,,,1
PVN2935,Lipvar 20mg,,8935206009873,Vỉ,30000,,,,1
PVN2936,Lipvar 20mg - Hộp,,PVN2936,Hộp,90000,,,,1
PVN2934,Bao bi X men,,PVN2934,Cái,30000,,,,1
PVN2932,Levothyrox 50mg,,PVN2932,Vỉ,22000,,,,1
PVN2933,Levothyrox 50mg - Hộp,,PVN2933,Hộp,44000,,,,1
PVN2931,G-10 đường truyền,,PVN2931,lọ,0,,,,1
PVN2929,Khẩu trang 5D mask hồng,,PVN2929,gói,10000,,,,1
PVN2930,Khẩu trang 5D mask hồng - Hộp,,PVN2930,Hộp,70000,,,,1
PVN2928,Khẩu trang vải V-face,,PVN2928,gói,25000,,,,1
PVN2926,khẩu trang 5D mask xanh,,PVN2926,gói,10000,,,,1
PVN2927,khẩu trang 5D mask xanh - Hộp,,PVN2927,Hộp,70000,,,,1
PVN2925,Xịt giảm đau TPC,,8936039681038,Lọ,75000,,,,1
PVN2923,Viên ngậm Methorphan,,8934940034189,Vỉ,10000,,,,1
PVN2924,Viên ngậm Methorphan - Hộp,,PVN2924,Hộp,100000,,,,1
PVN2922,Cồn xoa bóp jamda,,8936039680291,Lọ,30000,,,,1
PVN2920,thạch ích nhi,,PVN2920,cái,6000,,,,1
PVN2921,thạch ích nhi - Hộp,,PVN2921,Hộp,110000,,,,1
PVN2918,Que đè lưỡi gỗ,,PVN2918,cái,500,,,,1
PVN2919,Que đè lưỡi gỗ - Hộp,,PVN2919,Hộp,30000,,,,1
PVN2917,Hiup,,PVN2917,Lọ,560000,,,,1
PVN2915,Paralmax 500mg,,PVN2915,Vỉ,10000,,,,1
PVN2916,Paralmax 500mg - Hộp,,PVN2916,Hộp,100000,,,,1
PVN2913,SpasmaBoston 60,,PVN2913,Vỉ,15000,,,,1
PVN2914,SpasmaBoston 60 - Hộp,,PVN2914,Hộp,45000,,,,1
PVN2911,Ambroxol 30mg,,PVN2911,Vỉ,10000,,,,1
PVN2912,Ambroxol 30mg - Hộp,,PVN2912,Hộp,30000,,,,1
PVN2910,Lcosurelac giảm nghén,,8936193783944,Hộp,150000,,,,1
PVN2908,Thymo - Vit C +,,PVN2908,vỉ,50000,,,,1
PVN2909,Thymo - Vit C + - Hộp,,PVN2909,Hộp,150000,,,,1
PVN2906,Bổ thần kinh H15000,,PVN2906,vỉ,40000,,,,1
PVN2907,Bổ thần kinh H15000 - Hộp,,PVN2907,Hộp,120000,,,,1
PVN2905,Dung dịch vệ sinh Bé Gái,,PVN2905,lọ,100000,,,,1
PVN2903,AZ Multi vitamin,,PVN2903,vỉ,40000,,,,1
PVN2904,AZ Multi vitamin - Hộp,,PVN2904,Hộp,120000,,,,1
PVN2902,Levocide 500,,8901149014007,Vỉ,60000,,,,1
PVN2900,Meyer colin,,PVN2900,vỉ,165000,,,,1
PVN2901,Meyer colin - Hộp,,PVN2901,Hộp,330000,,,,1
PVN2898,Neuronstad,,PVN2898,vỉ,50000,,,,1
PVN2899,Neuronstad - Hộp,,PVN2899,Hộp,150000,,,,1
PVN2896,Daflon 1000mg,,PVN2896,vỉ,90000,,,,1
PVN2897,Daflon 1000mg - Hộp,,PVN2897,Hộp,270000,,,,1
PVN2895,Phấn rôm Pond’s,,8851932111805,lọ,30000,,,,1
PVN2894,Dầu gội Thái Dương 3 hoa hồng đỏ gold,,PVN2894,lọ,90000,,,,1
PVN2892,Antibio Pro ( 20 gói),,8935270400378,Gói,5500,,,,1
PVN2893,Antibio Pro ( 20 gói) - Hộp,,PVN2893,Hộp,110000,,,,1
PVN2890,Bó gối,,PVN2890,Cái,150000,,,,1
PVN2888,Singulair 4mg (viên),,PVN2888,viên,16000,,,,1
PVN2889,Singulair 4mg (viên) - vỉ,,PVN2889,vỉ,224000,,,,1
PVN2886,Zin C Thymo Kory,,8936087561269,Vỉ,25000,,,,1
PVN2887,Zin C Thymo Kory - Hộp,,PVN2887,Hộp,100000,,,,1
PVN2884,Boganic Forte,,8934940032970,Vỉ,23000,,,,1
PVN2885,Boganic Forte - Hộp,,PVN2885,Hộp,115000,,,,1
PVN2883,Aqua F Shavino,,PVN2883,Lọ,180000,,,,1
PVN2882,Sily Gan,,PVN2882,Lọ,180000,,,,1
PVN2881,ích thận vương (lọ),,PVN2881,lọ,600000,,,,1
PVN2880,Sữa rửa mặt nghệ Thái Dương,,8936007200308,Lọ,35000,,,,1
PVN2879,Lacalut aktiv,,4010439201288,Tub,145000,,,,1
PVN2878,Kem đánh răng Ong Việt,,8936065622975,Tub,50000,,,,1
PVN2877,Thái dương 7 plus Gold ( Sữa tắm HPL),,8936007209462,Chai,300000,,,,1
PVN2875,Jolli Baby Gold,,8936203420340,Ống,6000,,,,1
PVN2876,Jolli Baby Gold - Hộp,,PVN2876,Hộp,120000,,,,1
PVN2873,Sâm nước Hàn Quốc,,8809122245878,Chai,7000,,,,1
PVN2874,Sâm nước Hàn Quốc - Hộp,,PVN2874,Hộp,70000,,,,1
PVN2872,Muối dạ dày Nabinh,,PVN2872,Gói,7000,,,,1
PVN2871,Vihodan Kids,,8934900120426,Chai,60000,,,,1
PVN2870,Mebiomin Ginseng,,8936065620292,Vỉ,15000,,,,1
PVN2869,Lecithin 1200mg Healthy care,,PVN2869,lọ,250000,,,,1
PVN2867,Balytol tab new (vỉ),,PVN2867,vỉ,20000,,,,1
PVN2868,Balytol tab new (vỉ) - Hộp,,PVN2868,Hộp,120000,,,,1
PVN2866,Retoci,,8938541668026,Vỉ,50000,,,,1
PVN2865,Sulfamin 5ml,,8935251700077,Lọ,40000,,,,1
PVN2864,Dipocilus,,8935251700879,Vỉ,80000,,,,1
PVN2863,Dipogynax,,8938541668392,Vỉ,80000,,,,1
PVN2862,Multi Vitamin PNKids,,841753140038,Lọ,180000,,,,1
PVN2861,Cali 600 - Calcium 600,,841753100513,Lọ,200000,,,,1
PVN2859,Entero min,,PVN2859,ống,5000,,,,1
PVN2860,Entero min - Hộp,,PVN2860,Hộp,100000,,,,1
PVN2858,sữa tắm Baby Care,,8936060829355,lọ,40000,,,,1
PVN2857,Otrizine nano xịt,,PVN2857,lọ,40000,,,,1
PVN2855,Terinale đặt,,PVN2855,vỉ,60000,,,,1
PVN2856,Terinale đặt - Hộp,,PVN2856,Hộp,120000,,,,1
PVN2854,Hyelyte,,PVN2854,lọ,22000,,,,1
PVN2852,Levo 500 DHG,,PVN2852,vỉ,70000,,,,1
PVN2853,Levo 500 DHG - Hộp,,PVN2853,Hộp,210000,,,,1
PVN2850,H9000 vỉ,,PVN2850,vỉ,35000,,,,1
PVN2851,H9000 vỉ - Hộp,,PVN2851,Hộp,100000,,,,1
PVN2849,Nhuộm S3,,PVN2849,hộp,140000,,,,1
PVN2848,Bcs Romax 3c,,PVN2848,hộp,30000,,,,1
PVN2847,Tăm bông Yumy,,PVN2847,lọ,25000,,,,1
PVN2845,Trime Boston 100,,PVN2845,vỉ,20000,,,,1
PVN2846,Trime Boston 100 - Hộp,,PVN2846,Hộp,100000,,,,1
PVN2844,DHC Vitamin,,4511413405611,túi,230000,,,,1
PVN2843,Bloock 100 UV plus+,,PVN2843,túi,250000,,,,1
PVN2841,Acemed 100mg,,PVN2841,Vỉ,10000,,,,1
PVN2842,Acemed 100mg - Hộp,,PVN2842,Hộp,100000,,,,1
PVN2839,Schaaf,,PVN2839,Vỉ,50000,,,,1
PVN2840,Schaaf - Hộp,,PVN2840,Hộp,500000,,,,1
PVN2838,Dessubaby 30ml,,8936058821170,Lọ,40000,,,,1
PVN2836,Mucibaby,,8936078921461,Gói,4000,,,,1
PVN2837,Mucibaby - Hộp,,PVN2837,Hộp,40000,,,,1
PVN2835,soffell xịt,,PVN2835,lọ,22000,,,,1
PVN2834,Eye Gel,,PVN2834,tuýp,170000,,,,1
PVN2833,Seretide,,PVN2833,lọ,220000,,,,1
PVN2832,Pred Forte,,PVN2832,lọ,40000,,,,1
PVN2831,Eumovate,,PVN2831,tuýp,30000,,,,1
PVN2829,Ngậm Lingasol,,PVN2829,vỉ,20000,,,,1
PVN2830,Ngậm Lingasol - Hộp,,PVN2830,Hộp,40000,,,,1
PVN2828,Yến sào không đường,,PVN2828,lọ,45000,,,,1
PVN2827,Yến sào hồng sâm- đông trùng,,PVN2827,lọ,60000,,,,1
PVN2825,Silymax complex,,8935041001322,vỉ,50000,,,,1
PVN2826,Silymax complex - Hộp,,PVN2826,Hộp,300000,,,,1
PVN2823,Vaginax,,PVN2823,vỉ,70000,,,,1
PVN2824,Vaginax - Hộp,,PVN2824,Hộp,140000,,,,1
PVN2821,Pasigel,,PVN2821,gói,4000,,,,1
PVN2822,Pasigel - Hộp,,PVN2822,Hộp,120000,,,,1
PVN2820,Kem đánh răng Ychie kids Hàn Quốc,,8809010170916,tuýp,35000,,,,1
PVN2819,Tăm bông Life,,8938528356243,Lọ,55000,,,,1
PVN2818,Mặt nạ Bảo xuân,,PVN2818,gói,10000,,,,1
PVN2817,Hepgentex 10g,,PVN2817,Tub,35000,,,,1
PVN2816,Bông Bạch Tuyết 1kg,,PVN2816,Kg,210000,,,,1
PVN2814,cảm cúm Nhật (viên),,PVN2814,viên,2000,,,,1
PVN2815,cảm cúm Nhật (viên) - Lọ,,PVN2815,Lọ,350000,,,,1
PVN2813,Kozobee,,PVN2813,Lọ,70000,,,,1
PVN2811,Sharvin flex Gold,,8938531419034,Vỉ,40000,,,,1
PVN2812,Sharvin flex Gold - Hộp,,PVN2812,Hộp,120000,,,,1
PVN2809,Viên xông Hương Tràm,,8938531419461,Vỉ,15000,,,,1
PVN2810,Viên xông Hương Tràm - Hộp,,PVN2810,Hộp,30000,,,,1
PVN2806,Khẩu trang 3M Pesoirator,,8806080070504,túi,10000,,,,1
PVN2805,ALFE beauty conc,,PVN2805,Hộp,400000,,,,1
PVN2804,Bông tẩy trang make up cotton,,PVN2804,gói,35000,,,,1
PVN2803,Serum B5,,8809733214317,lọ,330000,,,,1
PVN2802,Trà lá ổi Nhật,,4971493201822,túi,150000,,,,1
PVN2800,Găng tay Nitrile đen,,PVN2800,đôi,2000,,,,1
PVN2801,Găng tay Nitrile đen - Hộp,,PVN2801,Hộp,100000,,,,1
PVN2798,Babytrim-new,,PVN2798,gói,5000,,,,1
PVN2799,Babytrim-new - Hộp,,PVN2799,Hộp,50000,,,,1
PVN2796,Agi Etoxib 90,,PVN2796,vỉ,50000,,,,1
PVN2797,Agi Etoxib 90 - Hộp,,PVN2797,Hộp,150000,,,,1
PVN2795,Gatovina,,PVN2795,Hộp,150000,,,,1
PVN2793,RebaTot,,PVN2793,vỉ,40000,,,,1
PVN2794,RebaTot - Hộp,,PVN2794,Hộp,120000,,,,1
PVN2792,Trà Sensa cool,,PVN2792,Hộp,28000,,,,1
PVN2791,Dầu gội Thái Dương 7 plus 50g,,PVN2791,tuýp,60000,,,,1
PVN2789,Sủi actiso plus,,PVN2789,tuýp,30000,,,,1
PVN2788,Diamond Gold,,8936200009159,Hộp,200000,,,,1
PVN2787,xịt chống muỗi Detox Zilka,,PVN2787,Lọ,35000,,,,1
PVN2786,Sủi multivitamin plus,,PVN2786,tuýp,30000,,,,1
PVN2785,Kem chống nắng vichy,,PVN2785,lọ,380000,,,,1
PVN2784,Kem che khuyết điểm,,PVN2784,lọ,80000,,,,1
PVN2783,Bông cắt miếng sẵn,,PVN2783,gói,5000,,,,1
PVN2782,Boganic premium,,PVN2782,lọ,280000,,,,1
PVN2781,piroxicam,,PVN2781,vỉ,10000,,,,1
PVN2780,Atco Beta-N,,PVN2780,tuýp,50000,,,,1
PVN2778,Muối Nebianax 3%,,PVN2778,Ống,12000,,,,1
PVN2779,Muối Nebianax 3% - Hộp,,PVN2779,Hộp,225000,,,,1
PVN2777,Yến sào nha trang Gia Lộc,,PVN2777,Hộp,250000,,,,1
PVN2776,Muối Upluzz nano Bạc,,8938513269299,Gói,3000,,,,1
PVN2774,K-Mas,,PVN2774,vỉ,15000,,,,1
PVN2775,K-Mas - Hộp,,PVN2775,Hộp,75000,,,,1
PVN2773,tinh dầu sả chanh,,PVN2773,lọ,50000,,,,1
PVN2772,tophill,,8018799003142,hộp,300000,,,,1
PVN2771,Eva Slimk,,PVN2771,Hộp,800000,,,,1
PVN2770,Bao Sure (3 chiếc),,9555012400900,Hộp,10000,,,,1
PVN2769,Bio oil 60ml,,6001159111344,Lọ,180000,,,,1
PVN2768,Thử thai Osakakistest,,8938546203048,Que,10000,,,,1
PVN2767,xịt sát khuẩn ion plasma,,,lọ,35000,,,,1
PVN2766,Phấn rôm mỹ,,8850094011039,Lọ,30000,,,,1
PVN2765,Kamistad - Gel N,,4897003380545,Tub,30000,,,,1
PVN2764,C panda,,PVN2764,lọ,5000,,,,1
PVN2763,C hoa quả to,,PVN2763,lọ,18000,,,,1
PVN2761,Forxiga 10mg,,PVN2761,Vỉ,280000,,,,1
PVN2762,Forxiga 10mg - Hộp,,PVN2762,Hộp,560000,,,,1
PVN2760,Bye say (gói),,PVN2760,gói,25000,,,,1
PVN2759,Zexif 200,,PVN2759,hộp,40000,,,,1
PVN2758,Eucinat 500,,PVN2758,Vỉ,100000,,,,1
PVN2757,Sữa TH ToKo,,PVN2757,hộp,350000,,,,1
PVN2756,"Omega3,6,9 CQ10 GT",,PVN2756,hộp,120000,,,,1
PVN2755,cefixim 200mg - zopucef,,PVN2755,hộp,35000,,,,1
PVN2754,Misoprostol 200mg,,PVN2754,vỉ,100000,,,,1
PVN2753,Tăm chỉ Yumiko lúa mạch,,PVN2753,gói,30000,,,,1
PVN2752,Tăm chỉ Yumiko kazohu,,8938528356298,Lọ,28000,,,,1
PVN2751,sữa rửa mặt De’ neem,,PVN2751,tuýp,65000,,,,1
PVN2750,Deneem acnes light (nữ),,PVN2750,tuýp,65000,,,,1
PVN2749,yumiko 20g,,PVN2749,hộp,40000,,,,1
PVN2747,Bcs Kiin (siêu mỏng) 12c,,PVN2747,Hộp,60000,,,,1
PVN2746,Bcs Kiin (gân gai) 12c,,PVN2746,Hộp,70000,,,,1
PVN2745,Sữa tắm baby khổ qua,,PVN2745,lọ,30000,,,,1
PVN2744,Tăm chỉ Okamura (gói),,8938522993734,gói,35000,,,,1
PVN2741,Men lactomin plus,,PVN2741,gói,17000,,,,1
PVN2742,Men lactomin plus - Hộp,,PVN2742,Hộp,510000,,,,1
PVN2739,Miếng dán giữ nhiệt MMian TU,,6954820602897,Gói,6000,,,,1
PVN2740,Miếng dán giữ nhiệt MMian TU - Hộp,,PVN2740,Hộp,60000,,,,1
PVN2738,Trà Lucky Tea gold,,8936202150156,Hộp,18000,,,,1
PVN2737,Viên đặt Briar,,PVN2737,hộp,150000,,,,1
PVN2735,5D kids,,PVN2735,gói,10000,,,,1
PVN2736,5D kids - Hộp,,PVN2736,Hộp,100000,,,,1
PVN2733,Bao sato bé,,8936114441182,Hộp,30000,,,,1
PVN2732,Bao Sato hộp 12 chiếc,,8936114441892,Hộp,60000,,,,1
PVN2730,Nho khô Úc,,PVN2730,Hộp,200000,,,,1
PVN2731,Nho khô Úc - Thùng,,PVN2731,Thùng,1600000,,,,1
PVN2728,Giải rượu Walker,,PVN2728,Vỉ,20000,,,,1
PVN2727,Bàn trải TE Ion,,8806132660110,Cái,35000,,,,1
PVN2726,Bàn chải trẻ em tập đánh Elephant,,8938500616051,Cái,25000,,,,1
PVN2725,Khăn mặt sợi sồi,,8938522993390,Cái,45000,,,,1
PVN2723,Rocket 1h,,8936007201121,Viên,50000,,,,1
PVN2724,Rocket 1h - Hộp,,PVN2724,Hộp,300000,,,,1
PVN2722,Snow Clear (chai 50ml),,PVN2722,Lọ,60000,,,,1
PVN2721,Snow Clear,,PVN2721,gói,6000,,,,1
PVN2720,Brearh,,PVN2720,viên,5000,,,,1
PVN2719,Contractubex 20g - To,,5909990306510,Tub,240000,,,,1
PVN2718,Ca-C1000,,PVN2718,hộp,40000,,,,1
PVN2717,Test gộp 6 trong 1,,PVN2717,cái,50000,,,,1
PVN2716,Ectoxy,,PVN2716,lọ,45000,,,,1
PVN2715,Onlizin,,PVN2715,lọ,5000,,,,1
PVN2714,Men Imiale,,8938519498037,Lọ,380000,,,,1
PVN2713,Hydrocortisone 10mg,,3664798001044,Hộp,220000,,,,1
PVN2712,Eszol - itra,,8904220100187,Vỉ,70000,,,,1
PVN2711,DDVS Trầu Không,,PVN2711,Chai,30000,,,,1
PVN2710,Bone Care Canxi Nano MK7,,PVN2710,Hộp,100000,,,,1
PVN2709,Dung dịch vệ sinh Tía Tô Collagen,,PVN2709,Chai,45000,,,,1
PVN2708,Trị thâm mắt Kumargic DX,,4589505172024,tuýp,150000,,,,1
PVN2707,Gastro ODA,,PVN2707,hộp,120000,,,,1
PVN2705,Sun D3 gold,,PVN2705,lọ,150000,,,,1
PVN2704,DHA gold Vshine,,8936102641488,hộp,250000,,,,1
PVN2703,xịt họng Vshine,,8936102642188,lọ,70000,,,,1
PVN2702,Lodegald-alben,,PVN2702,hộp,15000,,,,1
PVN2701,Azaqinfos bồ phổi,,PVN2701,lọ,300000,,,,1
PVN2699,Lehutra,,PVN2699,vỉ,50000,,,,1
PVN2700,Lehutra - Hộp,,PVN2700,Hộp,150000,,,,1
PVN2696,Cao lỏng Thanh Phế Thuỷ,,PVN2696,ống,5000,,,,1
PVN2697,Cao lỏng Thanh Phế Thuỷ - Hộp,,PVN2697,Hộp,100000,,,,1
PVN2694,Men pospro,,PVN2694,ống,7500,,,,1
PVN2695,Men pospro - Hộp,,PVN2695,Hộp,150000,,,,1
PVN2693,Xịt miệng Green Life,,8936202710183,Lọ,30000,,,,1
PVN2692,Chanh đào mật ong - ngậm,,PVN2692,Vỉ,10000,,,,1
PVN2691,Xuyên tâm liên - Xịt,,9064294761239,Lọ,40000,,,,1
PVN2690,Lisanolona - Triamcinolone tiêm,,PVN2690,Hộp,350000,,,,1
PVN2689,Viên khớp Letco,,PVN2689,Hộp,350000,,,,1
PVN2688,Hàu realman,,PVN2688,Hộp,300000,,,,1
PVN2687,Kẹo cozz,,PVN2687,cái,1000,,,,1
PVN2685,Davitabon plus (vỉ),,PVN2685,vỉ,15000,,,,1
PVN2686,Davitabon plus (vỉ) - Hộp,,PVN2686,Hộp,45000,,,,1
PVN2684,Medskin clovir,,PVN2684,tuýp,18000,,,,1
PVN2683,siro Ho Astex,,PVN2683,lọ,38000,,,,1
PVN2682,Sterimax cam,,PVN2682,lọ,112000,,,,1
PVN2681,sữa dưỡng thể Vaselin,,8901030913013,lọ,150000,,,,1
PVN2680,Kids bee,,PVN2680,Lọ,80000,,,,1
PVN2678,Thạch Wizee,,8936065624061,gói,7000,,,,1
PVN2679,Thạch Wizee - Hộp,,PVN2679,Hộp,210000,,,,1
PVN2676,Zaromax 500mg (vỉ),,PVN2676,vỉ,60000,,,,1
PVN2677,Zaromax 500mg (vỉ) - Hộp,,PVN2677,Hộp,180000,,,,1
PVN2674,Zin C - gluconat 350mg,,8938536685229,Ống,5000,,,,1
PVN2675,Zin C - gluconat 350mg - Hộp,,,Hộp,100000,,,,1
PVN2672,Sâm tố nữ Gold,,8936101599087,Hộp,200000,,,,1
PVN2670,Arginin 600,,8936178750589,Vỉ,10000,,,,1
PVN2668,Ginko biloba - citicolin,,8936178751791,Vỉ,15000,,,,1
PVN2669,Ginko biloba - citicolin - Hộp,,PVN2669,Hộp,150000,,,,1
PVN2667,Kem ông già tuyết,,4606711701791,Tub,50000,,,,1
PVN2665,Rocimus,,PVN2665,tuýp,200000,,,,1
PVN2664,Kem bôi Kutieskin,,8938516099688,Hộp,210000,,,,1
PVN2663,Sữa tắm Ziapa,,5901887030430,lọ,340000,,,,1
PVN2662,Nhũ tương Ziapa,,5901887030447,Lọ,340000,,,,1
PVN2660,Medi X,,PVN2660,vỉ,15000,,,,1
PVN2661,Medi X - Hộp,,PVN2661,Hộp,150000,,,,1
PVN2658,Vimethyl 16,,PVN2658,vỉ,40000,,,,1
PVN2659,Vimethyl 16 - Hộp,,PVN2659,Hộp,200000,,,,1
PVN2656,One bio gold,,PVN2656,vỉ,20000,,,,1
PVN2657,One bio gold - hộp,,PVN2657,hộp,200000,,,,1
PVN2654,Fatidin,,PVN2654,vỉ,10000,,,,1
PVN2655,Fatidin - Hộp,,PVN2655,Hộp,100000,,,,1
PVN2652,Kẹo ngậm Ricola,,PVN2652,lọ,155000,,,,1
PVN2651,Suncurmin,,PVN2651,lọ,50000,,,,1
PVN2650,Bút Chì kẻ mày,,PVN2650,Cái,35000,,,,1
PVN2649,Mặt nạ Nhật,,4570053090588,Gói,5000,,,,1
PVN2648,Phấn Cellio,,8809270473062,Hộp,150000,,,,1
PVN2647,Fokodan TW3,,PVN2647,lọ,150000,,,,1
PVN2646,Gohnsons - Tub Hồng,,8850007070504,Tub,55000,,,,1
PVN2645,Gohnsous - tub Xanh,,8850007070443,Tub,55000,,,,1
PVN2644,Balytol ngậm,,PVN2644,tuýp,25000,,,,1
PVN2643,Nước súc miệng Chicki trẻ em,,PVN2643,lọ,25000,,,,1
PVN2642,Sữa điện giải Babyzol,,PVN2642,hộp,8000,,,,1
PVN2641,Vinphacetam - Piracetam 1g/5ml,,8935110203954,Hộp,40000,,,,1
PVN2640,Silas,,PVN2640,hộp,30000,,,,1
PVN2639,sos cough viên ngậm,,PVN2639,vỉ,10000,,,,1
PVN2637,cefixim 100 - HV,,PVN2637,vỉ,20000,,,,1
PVN2638,cefixim 100 - HV - Hộp,,PVN2638,Hộp,60000,,,,1
PVN2636,Hydrosol,,PVN2636,lọ,150000,,,,1
PVN2634,acyclovir 200 ấn,,PVN2634,vỉ,15000,,,,1
PVN2635,acyclovir 200 ấn - hộp,,PVN2635,hộp,75000,,,,1
PVN2632,Miếng dán giữ nhiệt Thiên Thanh,,PVN2632,cái,10000,,,,1
PVN2633,Miếng dán giữ nhiệt Thiên Thanh - hộp,,PVN2633,hộp,80000,,,,1
PVN2631,tăm bông yumy to,,PVN2631,lọ,25000,,,,1
PVN2630,cao hít ohite,,PVN2630,cái,5000,,,,1
PVN2629,Hydrosol 20ml - giọt,,PVN2629,Lọ,150000,,,,1
PVN2628,vita gummies vitamin,,9314807022839,lọ,200000,,,,1
PVN2627,vita gummies calci,,9314807025267,lọ,200000,,,,1
PVN2625,Bostongel,,PVN2625,gói,5000,,,,1
PVN2626,Bostongel - Hộp,,PVN2626,Hộp,150000,,,,1
PVN2623,Peri boston,,PVN2623,vỉ,10000,,,,1
PVN2624,Peri boston - Hộp,,PVN2624,Hộp,100000,,,,1
PVN2621,Beno Boston,,PVN2621,viên,500,,,,1
PVN2622,Beno Boston - lọ,,PVN2622,lọ,250000,,,,1
PVN2619,Omeraz 20,,PVN2619,vỉ,15000,,,,1
PVN2620,Omeraz 20 - Hộp,,PVN2620,Hộp,150000,,,,1
PVN2617,Paralmax 500,,PVN2617,vỉ,10000,,,,1
PVN2618,Paralmax 500 - Hộp,,PVN2618,Hộp,50000,,,,1
PVN2616,povidol 500mp,,PVN2616,lọ,70000,,,,1
PVN2615,cao sao vàng tw3,,PVN2615,lọ,20000,,,,1
PVN2613,Vit C400 Thymo,,8936116602345,vỉ,50000,,,,1
PVN2614,Vit C400 Thymo - Hộp,,PVN2614,Hộp,150000,,,,1
PVN2611,Rutin C complex,,PVN2611,vỉ,15000,,,,1
PVN2612,Rutin C complex - Hộp,,PVN2612,Hộp,150000,,,,1
PVN2610,Ích huyết khang,,8936065620476,hộp,70000,,,,1
PVN2609,kem nẻ esuvy tuýp 30g,,8936065623903,lọ,35000,,,,1
PVN2608,test thử thai quick test,,PVN2608,hộp,10000,,,,1
PVN2607,Hút mũi Softtana,,PVN2607,hộp,50000,,,,1
PVN2606,sữa béo nga new milky,,PVN2606,túi,120000,,,,1
PVN2605,Vệ sinh bé gái Saugella 200ml,,3700343900407,Chai,180000,,,,1
PVN2604,Xịt khoáng Evoluderm bé,,3760100682298,Chai,120000,,,,1
PVN2603,asthymos,,PVN2603,Hộp,120000,,,,1
PVN2601,fenxicam,,PVN2601,vỉ,10000,,,,1
PVN2602,fenxicam - Hộp,,PVN2602,Hộp,20000,,,,1
PVN2600,viên Bye Say,,PVN2600,hộp,20000,,,,1
PVN2599,sữa rửa mặt Thái Dương,,PVN2599,lọ,35000,,,,1
PVN2598,Dầu Thái Dương 3 500ml,,PVN2598,lọ,115000,,,,1
PVN2597,son Lipice,,8935006533479,tuýp,50000,,,,1
PVN2596,bcs kiin 3 cái,,PVN2596,hộp,30000,,,,1
PVN2595,Xịt thơm miệng Ong Việt,,8936065624047,lọ,70000,,,,1
PVN2594,Dưỡng môi esunvy,,8936065621053,tuýp,50000,,,,1
PVN2592,Oralkool 245,,PVN2592,gói,3000,,,,1
PVN2593,Oralkool 245 - Hộp,,PVN2593,Hộp,60000,,,,1
PVN2591,Diệp thảo an nữ,,8938533058255,Lọ,250000,,,,1
PVN2590,R-Brain DHA,,8936193783623,Hộp,200000,,,,1
PVN2589,Dầu gội Nguyên Xuân xanh lá,,PVN2589,lọ,85000,,,,1
PVN2588,Zin C vina,,PVN2588,vỉ,25000,,,,1
PVN2586,Effer-paralmax extra,,PVN2586,vỉ,0,,,,1
PVN2587,Effer-paralmax extra - Hộp,,PVN2587,Hộp,0,,,,1
PVN2585,Nemydexa,,PVN2585,lọ,25000,,,,1
PVN2584,sữa tắm lactacyl baby 250ml,,PVN2584,lọ,90000,,,,1
PVN2583,dán giữ nhiệt,,PVN2583,gói,10000,,,,1
PVN2582,Xịt mũi Sea care,,PVN2582,lọ,30000,,,,1
PVN2581,Men Bio,,8936079382391,hộp,45000,,,,1
PVN2579,Alpha chymo (euvipharm),,PVN2579,vỉ,10000,,,,1
PVN2578,Xịt sâu răng sachi,,8938546397013,lọ,120000,,,,1
PVN2577,BCS Kmen,,PVN2577,hộp,50000,,,,1
PVN2576,Furmet,,8936134270816,Tuýp,25000,,,,1
PVN2574,Vastec 35 MR,,PVN2574,vỉ,20000,,,,1
PVN2575,Vastec 35 MR - Hộp,,PVN2575,Hộp,100000,,,,1
PVN2573,Crila,,PVN2573,hộp,390000,,,,1
PVN2572,Tinh dầu oregano,,8936102311121,Lọ,0,,,,1
PVN2571,nsm sea-free,,PVN2571,lọ,25000,,,,1
PVN2570,Sữa rửa mặt Lenka 180ml,,8936079382483,Tub,84000,,,,1
PVN2569,Xịt AntiMuoi nhất nhất,,8936079382315,Lọ,40000,,,,1
PVN2568,colchicin Calcergy,,PVN2568,vỉ,25000,,,,1
